,product,unit,kelembaban,tekanan,waktu,suhu,T-Squared,keterangan,D1,D2,D3,D4,Variabel Berpengaruh
60,GAB06,GITAR_AKUSTIK_00-12_FRET,0.064,25.49,20.46,151.52,3.5572847133427916,In Control,0.7214100453854537,0.06671095112493086,0.18713126003547886,3.251836826030845,Suhu
61,GAB07,GITAR_AKUSTIK_00-12_FRET,0.064,24.66,19.76,150.85,6.238345711803444,In Control,1.0860938150471169,2.4130322912303366,3.3557129717803473,0.2739425178635715,Waktu
62,GAB08,GITAR_AKUSTIK_00-12_FRET,0.068,25.58,19.69,149.84,3.994245275681079,In Control,0.2430542955041064,1.4192215373223647,1.5566835148003118,0.02356963774304166,Waktu
63,GAB09,GITAR_AKUSTIK_00-12_FRET,0.061,26.34,19.65,151.54,12.767863255346706,In Control,0.5258243173272241,2.820748064573797,7.607239895705099,0.8544624096506155,Waktu
64,GAB10,GITAR_AKUSTIK_00-12_FRET,0.065,26.0,20.25,149.32,8.12882679056988,In Control,1.3173410360060007,2.47083899953841,0.2487501159071721,5.29730931715272,Suhu
65,GAB11,GITAR_AKUSTIK_00-12_FRET,0.064,25.85,20.36,151.3,3.435130884371666,In Control,0.5751897576175105,1.135503578077055,0.41832141287922786,1.8763678012502505,Suhu
66,GAB12,GITAR_AKUSTIK_00-12_FRET,0.07,25.07,19.91,151.15,13.238768389213037,In Control,9.1979162103253,0.15538336010497922,0.30319178545159353,10.007240111862515,Suhu
67,GAB13,GITAR_AKUSTIK_00-12_FRET,0.065,25.31,19.96,149.43,5.6722221528347525,In Control,2.845125628842588,0.0026450961739854506,1.2152282696851078,4.182672084629218,Suhu
68,GAB14,GITAR_AKUSTIK_00-12_FRET,0.067,25.19,19.77,151.05,5.849347763011899,In Control,1.5442770070378717,0.02212700962637726,1.8444986651774933,3.8202875054859464,Suhu
69,GAB15,GITAR_AKUSTIK_00-12_FRET,0.069,25.16,20.42,149.55,2.577468746984734,In Control,0.7616362538108854,0.14817396842730535,0.3261434674402284,0.24416860566962706,Kelembaban
70,GAB16,GITAR_AKUSTIK_00-12_FRET,0.063,25.8,20.93,151.04,1.5070089922236052,In Control,0.05067217304401028,0.5568641261122547,0.2114725141808218,0.18437405463750234,Tekanan
71,GAB17,GITAR_AKUSTIK_00-12_FRET,0.062,25.75,20.31,151.16,2.6198214931898254,In Control,0.38999530601035426,0.24797065098246218,1.1479879912418804,0.1669631223186543,Waktu
72,GAB18,GITAR_AKUSTIK_00-12_FRET,0.062,25.63,20.66,150.63,1.7582592999523214,In Control,1.303000379338557,0.043226076039163175,0.05772595843627393,0.508326622370231,Kelembaban
73,GAB19,GITAR_AKUSTIK_00-12_FRET,0.07,24.78,20.14,150.24,4.689461071895627,In Control,3.3809379956097194,0.07251504076172477,0.005307463271121193,1.646309991794936,Kelembaban
74,GAB20,GITAR_AKUSTIK_00-12_FRET,0.066,24.94,21.34,149.24,9.590356207758292,In Control,0.5076404575265858,0.46389613915845906,4.489688719337288,5.1183606908770685,Suhu
75,GAB21,GITAR_AKUSTIK_00-12_FRET,0.064,25.04,20.55,149.58,5.36453270010618,In Control,3.40562298951982,0.5742266860118841,0.00019095122280887722,4.644891087275072,Suhu
76,GAB22,GITAR_AKUSTIK_00-12_FRET,0.067,24.93,20.84,151.27,7.02034944834647,In Control,4.2067733005359536,0.24244606944263314,0.9306313131002995,5.147410192163923,Suhu
77,GAB23,GITAR_AKUSTIK_00-12_FRET,0.064,25.08,21.37,150.33,3.9175407898424175,In Control,0.10702672248090606,0.5091177282844472,2.9333308941251275,0.5342516629531704,Waktu
78,GAB24,GITAR_AKUSTIK_00-12_FRET,0.069,26.0,21.28,151.25,20.82000910478561,In Control,17.414991258678235,4.900535213605533,4.840016501521099,8.184018962792127,Kelembaban
79,GAB25,GITAR_AKUSTIK_00-12_FRET,0.066,24.89,19.82,149.54,4.512638204254827,In Control,1.9172364218578122,0.49346617007469806,1.5037071975854017,2.1460432238211715,Suhu
80,GAB26,GITAR_AKUSTIK_00-12_FRET,0.066,24.63,20.87,150.86,3.998900561521892,In Control,0.629629433740007,1.7902185483090753,0.8581024862976099,1.185569872855278,Tekanan
81,GAB27,GITAR_AKUSTIK_00-12_FRET,0.065,24.49,20.15,150.93,4.7862297250065104,In Control,0.06190757497040611,3.172688011791462,0.6590697777310943,0.9571033810887841,Tekanan
82,GAB28,GITAR_AKUSTIK_00-12_FRET,0.063,26.28,19.78,150.8,8.049789847097777,In Control,0.2575860625086577,3.5430520725052297,4.195123388272066,0.0072805088636513915,Waktu
83,GAB29,GITAR_AKUSTIK_00-12_FRET,0.067,25.28,20.85,150.42,2.0455323979111566,In Control,1.5235790371389981,0.08046296039051581,1.130857331313595,0.29209776046490266,Kelembaban
84,GAB30,GITAR_AKUSTIK_00-12_FRET,0.061,24.83,20.69,150.86,5.561746731270614,In Control,3.7825655375066867,3.06072488528532,0.10394457767307941,0.3523242995846658,Kelembaban
85,GAB31,GITAR_AKUSTIK_00-12_FRET,0.068,24.87,21.3,151.45,14.980316226572722,In Control,9.572615031125897,0.229172855694058,4.491165050295413,8.520168927068843,Kelembaban
86,GAB32,GITAR_AKUSTIK_00-12_FRET,0.07,25.56,21.39,149.25,13.838142498876753,In Control,3.900416158027255,1.937900662902221,8.209347152682259,0.7762634933699744,Waktu
87,GAB33,GITAR_AKUSTIK_00-12_FRET,0.061,25.1,21.41,150.55,6.475591075846117,In Control,2.7718918384861055,1.4186362903769965,1.6046401811337558,1.7204527130310172,Kelembaban
88,GAB34,GITAR_AKUSTIK_00-12_FRET,0.066,24.91,20.56,149.54,3.0941605485163857,In Control,0.7687948716594826,0.491615667799854,0.1488015402908749,2.4216262486146305,Suhu
89,GAB35,GITAR_AKUSTIK_00-12_FRET,0.07,25.56,20.65,151.35,18.690137029869017,In Control,16.988037515875412,2.0846754506248537,1.0206377617121234,12.117554761530702,Kelembaban
90,GAB36,GITAR_AKUSTIK_00-12_FRET,0.066,24.54,20.08,151.63,10.49906438362298,In Control,1.372184743848603,2.2179683581164955,0.7728480216125053,7.5727841097974675,Suhu
91,GAB37,GITAR_AKUSTIK_00-12_FRET,0.06,25.81,19.79,149.87,17.74187547186507,In Control,13.357978093715362,0.09594988494090728,5.749893490240442,8.023848660095291,Kelembaban
92,GAB38,GITAR_AKUSTIK_00-12_FRET,0.068,24.78,19.68,150.28,3.4997586397655827,In Control,0.229125415017847,0.3473294975519474,1.6187684882482019,0.5461083732051035,Waktu
93,GAB39,GITAR_AKUSTIK_00-12_FRET,0.061,24.87,20.39,151.25,5.856811285537237,In Control,2.645983041503887,2.6936249407149315,1.0479365387069253,0.056059834614469395,Tekanan
94,GAB40,GITAR_AKUSTIK_00-12_FRET,0.063,24.71,21.09,149.3,13.92802908855286,In Control,6.865592912168706,2.8884004467718416,1.1536770523404893,9.820908504942722,Suhu
95,GAB41,GITAR_AKUSTIK_00-12_FRET,0.062,25.94,19.85,150.63,6.554920685911738,In Control,2.145226327264444,0.8952550653236369,4.098963647529155,0.3741155961843248,Waktu
96,GAB42,GITAR_AKUSTIK_00-12_FRET,0.069,25.92,21.25,149.27,12.92676277952237,In Control,2.583686630193622,4.117465750014457,5.604112519257141,1.3516712198788365,Waktu
97,GAB43,GITAR_AKUSTIK_00-12_FRET,0.061,25.69,21.46,150.46,5.867610857151406,In Control,1.771629972048899,0.014550881561345541,1.824777510396344,2.24474242659085,Suhu
98,GAB44,GITAR_AKUSTIK_00-12_FRET,0.065,24.49,19.68,150.24,6.560352317057064,In Control,2.045036614900275,3.0853703567345074,3.087071275560659,0.1346492532975727,Waktu
99,GAB45,GITAR_AKUSTIK_00-12_FRET,0.063,25.12,20.32,150.42,2.304087991790561,In Control,2.068745063377682,0.5419713799524066,0.5744613932571454,0.5764703607787425,Kelembaban
100,GAB46,GITAR_AKUSTIK_00-12_FRET,0.068,24.53,19.73,151.1,9.426238153234097,In Control,1.8709047598490542,1.3136498440408548,1.5444444213489437,5.756881617237692,Suhu
101,GAB47,GITAR_AKUSTIK_00-12_FRET,0.062,25.24,20.44,149.68,8.979920021062073,In Control,7.596993585229993,0.42549394723914524,0.34480512535818697,6.862161263473796,Kelembaban
102,GAB48,GITAR_AKUSTIK_00-12_FRET,0.062,25.06,20.26,149.97,7.553792890675262,In Control,6.958743416148782,1.085312808950322,1.004455814887658,4.033617690066241,Kelembaban
103,GAB49,GITAR_AKUSTIK_00-12_FRET,0.067,25.77,20.96,150.74,5.5233948880474735,In Control,4.217526789434992,1.878616142479661,1.53041345641443,1.3920369793405705,Kelembaban
104,GAB50,GITAR_AKUSTIK_00-12_FRET,0.063,25.11,20.32,150.63,1.8712351250177688,In Control,1.395405552974363,0.5739956499848611,0.6107540878618651,0.11037214133084561,Kelembaban
105,GAB51,GITAR_AKUSTIK_00-12_FRET,0.061,25.85,21.14,149.39,15.776976557926023,In Control,7.716117300855506,0.24167772313632696,0.5880549952428495,13.206792805426439,Suhu
106,GAB52,GITAR_AKUSTIK_00-12_FRET,0.067,25.77,20.96,150.95,6.713562459850838,In Control,5.371796485027924,1.880946469435278,1.4711892651383325,2.582204551143935,Kelembaban
107,GAB53,GITAR_AKUSTIK_00-12_FRET,0.067,25.82,21.0,150.16,4.683212042525393,In Control,1.9213434479203388,2.1826508402365126,1.9267491471470088,1.9499286383783954e-05,Tekanan
108,GAB54,GITAR_AKUSTIK_00-12_FRET,0.065,25.55,20.75,149.45,4.960363035125957,In Control,0.933449512789319,0.29185737929780764,0.3638277642975174,4.413770213968966,Suhu
109,GAB55,GITAR_AKUSTIK_00-12_FRET,0.064,24.87,20.08,150.0,4.228604156054321,In Control,3.0630599057364423,1.226547292138767,1.1003336715746266,1.5470539951173672,Kelembaban
110,GAB56,GITAR_AKUSTIK_00-12_FRET,0.063,24.62,19.85,151.42,9.003084224483317,In Control,0.7142462829051599,3.3089619813250506,3.4885273301463986,1.7694927508907385,Waktu
111,GAC01,GITAR_AKUSTIK_00-14_FRET,0.061,24.96,20.17,151.23,6.435870378711919,In Control,3.0119652755271846,2.0387764582236283,2.269133904056922,0.05001500991873353,Kelembaban
112,GAC02,GITAR_AKUSTIK_00-14_FRET,0.061,25.45,20.61,150.19,6.231789733947321,In Control,5.788884838059625,0.13372558745504204,0.2086067092461823,3.77730779126529,Kelembaban
113,GAC03,GITAR_AKUSTIK_00-14_FRET,0.064,25.4,20.57,149.41,6.403888467701746,In Control,3.216398543857272,0.0018254825968213595,0.0030771610079636247,6.259012034192282,Suhu
114,GAC04,GITAR_AKUSTIK_00-14_FRET,0.067,25.02,20.2,150.71,2.081283874978579,In Control,0.9661453969015874,0.0658705935306938,0.13795722074443217,1.4623698963732044,Suhu
115,GAC05,GITAR_AKUSTIK_00-14_FRET,0.068,25.53,20.71,151.35,10.86331008383117,In Control,9.224977301456244,1.0534104373563142,0.6481912766771654,7.791296537732151,Kelembaban
116,GAC06,GITAR_AKUSTIK_00-14_FRET,0.068,25.57,20.76,149.88,3.5249680756459565,In Control,1.563283088288179,1.2246462799975402,1.1683946212653753,0.04171687163943716,Kelembaban
117,GAC07,GITAR_AKUSTIK_00-14_FRET,0.066,26.32,21.45,150.51,10.840623654554825,In Control,3.7070713048376076,5.7280009219200085,4.537012542225599,0.09795127633430667,Tekanan
118,GAC08,GITAR_AKUSTIK_00-14_FRET,0.066,24.48,19.67,150.76,6.4937792251277155,In Control,0.05673565210838927,2.568214975120647,2.7861868005450585,1.066821710629159,Waktu
119,GAC09,GITAR_AKUSTIK_00-14_FRET,0.066,25.65,20.85,149.75,3.1584526608962644,In Control,0.00992166016454199,0.8686996162776759,0.9016458350818763,1.3492700186788784,Suhu
120,GAC10,GITAR_AKUSTIK_00-14_FRET,0.062,26.34,21.47,150.11,9.871104109828796,In Control,0.5730489536090886,3.030691048098494,2.3807348828422112,3.486782720791715,Suhu
121,GAC11,GITAR_AKUSTIK_00-14_FRET,0.064,25.72,20.92,150.59,1.1620718596717623,In Control,0.021966857228182368,0.5479708058336512,0.4402581098191085,0.020678025396739574,Tekanan
122,GAC12,GITAR_AKUSTIK_00-14_FRET,0.068,25.33,20.53,149.93,1.7546234675908463,In Control,0.9829274693151794,0.34266707096411575,0.34587412543810037,0.005662066277291933,Kelembaban
123,GAC13,GITAR_AKUSTIK_00-14_FRET,0.067,25.18,20.39,149.96,0.5881889686640864,In Control,0.07776099758004962,0.007363385688534785,0.014290729945775515,0.11473618816411102,Suhu
124,GAC14,GITAR_AKUSTIK_00-14_FRET,0.062,24.74,19.97,149.91,11.687828415273785,In Control,9.804865190833688,3.0216285236890457,2.586933854363597,4.393405845978483,Kelembaban
125,GAC15,GITAR_AKUSTIK_00-14_FRET,0.065,25.34,20.53,150.06,0.7045765525062823,In Control,0.24323887495605828,0.007660383370181045,0.00434478921867143,0.6957626479676022,Suhu
126,GAC16,GITAR_AKUSTIK_00-14_FRET,0.065,25.45,20.61,149.36,5.2869488251303975,In Control,1.5446880350291843,0.10574203662602777,0.09879543502487742,5.139741375555803,Suhu
127,GAC17,GITAR_AKUSTIK_00-14_FRET,0.064,25.93,21.32,149.67,8.189720696271555,In Control,0.3533373302785989,1.395206540496078,2.6532168516429184,4.256919751434005,Suhu
128,GAC18,GITAR_AKUSTIK_00-14_FRET,0.062,24.74,19.98,149.99,10.962208593139191,In Control,9.14462343738085,3.0225353185841817,2.546588872652247,3.7426109513994437,Kelembaban
129,GAC19,GITAR_AKUSTIK_00-14_FRET,0.063,24.82,20.04,151.39,6.038639155048445,In Control,0.37925281928320054,1.916916554151924,2.1376172487856007,1.5541479257551423,Waktu
130,GAC20,GITAR_AKUSTIK_00-14_FRET,0.067,26.07,21.41,151.54,17.467527235498032,In Control,12.746373264148495,4.0650305695298155,4.4440136180023835,7.576885556257517,Kelembaban
131,GAC21,GITAR_AKUSTIK_00-14_FRET,0.062,24.97,20.17,150.81,4.5346351618907885,In Control,2.906672076483785,1.522048228017618,1.6634250694329715,0.08373490175831488,Kelembaban
132,GAC22,GITAR_AKUSTIK_00-14_FRET,0.064,25.15,20.34,150.6,0.7271918752471872,In Control,0.3917576280417977,0.24622277636283246,0.32258638808147144,0.0029619205189019837,Kelembaban
133,GAC23,GITAR_AKUSTIK_00-14_FRET,0.065,25.9,21.29,150.76,4.7251395018312765,In Control,1.6557937685020625,1.6745549399155704,2.5878249236873465,0.2481795607662587,Waktu
134,GAC24,GITAR_AKUSTIK_00-14_FRET,0.068,25.96,21.35,150.18,10.615557979518462,In Control,5.265598914458774,3.773640883633524,5.332788340353832,0.11208691024511452,Waktu
135,GAC25,GITAR_AKUSTIK_00-14_FRET,0.068,24.54,19.74,149.88,3.5776170061214323,In Control,0.023262554920009393,1.2754981476405747,1.1688234773272836,0.0068819945062115195,Tekanan
136,GAC26,GITAR_AKUSTIK_00-14_FRET,0.07,25.42,20.58,150.84,11.437023890836944,In Control,11.125655799434712,1.2855921730300217,0.8551415270438714,6.011594525540696,Kelembaban
137,GAC27,GITAR_AKUSTIK_00-14_FRET,0.068,24.98,20.18,150.64,3.090519193272711,In Control,1.974629127290298,0.029364927755305192,0.055554411266232506,1.9889940558053776,Suhu
138,GAC28,GITAR_AKUSTIK_00-14_FRET,0.064,26.07,21.42,150.03,7.276017869143967,In Control,0.0005349710068971447,2.216611405542265,3.229438111931379,1.8031525192643683,Waktu
139,GAC29,GITAR_AKUSTIK_00-14_FRET,0.066,25.44,20.6,150.86,1.740020949528057,In Control,1.3953335901643817,0.23338850901245234,0.08371152361132062,1.2673047260478785,Kelembaban
140,GAC30,GITAR_AKUSTIK_00-14_FRET,0.069,25.86,21.24,149.37,11.86791671951209,In Control,2.8371440187999895,3.5963954933278917,5.464259623088821,0.9182925012636947,Waktu
141,GAC31,GITAR_AKUSTIK_00-14_FRET,0.061,24.95,20.15,150.89,6.798706643435303,In Control,4.767111506002918,2.1035205909680466,2.2807939876576624,0.21659292679894104,Kelembaban
142,GAC32,GITAR_AKUSTIK_00-14_FRET,0.06,24.68,19.91,151.56,13.578867325034663,In Control,5.026926143268804,4.879403991294383,5.1225034258507804,0.34164148424203056,Waktu
143,GAC33,GITAR_AKUSTIK_00-14_FRET,0.06,25.07,20.29,150.67,8.71576860040289,In Control,8.032314830060045,1.864668269209922,1.838072255856524,1.6145605755491177,Kelembaban
144,GAC34,GITAR_AKUSTIK_00-14_FRET,0.067,25.11,20.32,150.59,1.3661980134077918,In Control,0.95105473417557,0.004040244582952601,0.010280227794795316,0.9040830734748859,Kelembaban
145,GAC35,GITAR_AKUSTIK_00-14_FRET,0.069,25.97,21.36,149.79,13.21399770986543,In Control,5.615426152276985,4.563637079376852,6.473238142202507,0.014027831462529505,Waktu
146,GAC36,GITAR_AKUSTIK_00-14_FRET,0.064,24.68,19.91,151.67,9.475200696571292,In Control,0.010613304724101269,2.293008145668031,2.561424373046739,4.720244940368095,Suhu
147,GAC37,GITAR_AKUSTIK_00-14_FRET,0.061,25.65,20.85,150.95,2.180007360970107,In Control,1.322524937217264,0.0047771319533294054,0.0010870335000454645,0.18202290166281188,Kelembaban
148,GAC38,GITAR_AKUSTIK_00-14_FRET,0.063,24.49,19.69,151.1,10.227533391274186,In Control,2.0892213969487727,4.413102266316453,4.717392732124203,0.48804673969212686,Waktu
149,GAC39,GITAR_AKUSTIK_00-14_FRET,0.07,25.16,20.36,150.76,9.007042470969532,In Control,8.443776749730405,0.32136846969246413,0.22079255263456865,5.359927075380744,Kelembaban
150,GAC40,GITAR_AKUSTIK_00-14_FRET,0.063,25.84,21.13,150.55,2.423111932142532,In Control,0.05267397322187861,0.6752079003665306,0.9022615151533178,0.350022878707811,Waktu
151,GAC41,GITAR_AKUSTIK_00-14_FRET,0.065,24.75,19.98,150.6,2.9158299975232924,In Control,0.3539025940003748,1.4235346381757954,1.3455625215345803,0.10845410818804924,Tekanan
152,GAC42,GITAR_AKUSTIK_00-14_FRET,0.069,24.68,19.91,151.15,10.568750634538254,In Control,4.873781442107686,0.420672339867842,0.48469258541565274,7.955736777336155,Suhu
153,GAC43,GITAR_AKUSTIK_00-14_FRET,0.064,25.51,20.67,150.99,0.7247760058932042,In Control,0.11363667435009472,0.08319745722256044,0.007229420718552593,0.48943869483964925,Suhu
154,GAC44,GITAR_AKUSTIK_00-14_FRET,0.066,25.77,20.97,149.69,4.591876579410677,In Control,0.0354864802929562,1.421427819613526,1.4662433408023747,1.6844862517024652,Suhu
155,GAC45,GITAR_AKUSTIK_00-14_FRET,0.069,25.57,20.76,149.22,6.643163739741134,In Control,0.9450429678483445,1.6320636456383024,1.7576738805131544,1.4529662869488256,Waktu
156,GAC46,GITAR_AKUSTIK_00-14_FRET,0.066,25.4,20.57,150.13,0.47896024934019255,In Control,0.0463467307779597,0.1542536290011579,0.09631683880123398,0.12626161414112325,Tekanan
157,GAC47,GITAR_AKUSTIK_00-14_FRET,0.069,25.67,20.88,150.26,7.335013034746561,In Control,5.904948830948463,2.2427887221697134,2.1365180746924803,0.8015586331808944,Kelembaban
158,GAC48,GITAR_AKUSTIK_00-14_FRET,0.064,25.07,20.27,151.25,2.756555638171349,In Control,0.00784901970624885,0.4459412642174243,0.6250590073448001,1.6275797353463273,Suhu
159,GAC49,GITAR_AKUSTIK_00-14_FRET,0.066,25.74,20.93,149.55,5.050415560252447,In Control,0.001251936819943289,1.270455399029312,1.3032356929607287,2.4894325753909263,Suhu
160,GAC50,GITAR_AKUSTIK_00-14_FRET,0.062,24.85,20.06,149.56,13.806063531152425,In Control,11.793557166597074,2.249385014113317,1.9002086550453754,7.943709926811185,Kelembaban
161,GAC51,GITAR_AKUSTIK_00-14_FRET,0.069,25.43,20.58,149.84,3.6547804158794275,In Control,2.3514347376070583,0.9575102832828577,0.7575475532158298,0.005943637473930785,Kelembaban
162,GAC52,GITAR_AKUSTIK_00-14_FRET,0.068,24.72,19.95,149.63,2.4106390095756303,In Control,0.04021112860427456,0.5498027247546367,0.36638977791092175,0.380068815356855,Tekanan
163,GAC53,GITAR_AKUSTIK_00-14_FRET,0.062,25.85,21.17,151.26,2.5310332258084958,In Control,0.021096183369226917,0.45021034890009926,0.6175940581997494,0.25634988229734823,Waktu
164,GAC54,GITAR_AKUSTIK_00-14_FRET,0.064,25.53,20.71,150.8,0.3870999229647516,In Control,0.019296448438842595,0.10883937994794751,0.03721098117269084,0.0950787180900185,Tekanan
165,GAC55,GITAR_AKUSTIK_00-14_FRET,0.063,25.63,20.81,150.93,0.7592466902089148,In Control,0.012651647853817116,0.1398090642789246,0.04887773771462767,0.048282763637156556,Tekanan
166,GAC56,GITAR_AKUSTIK_00-14_FRET,0.064,25.49,20.67,150.75,0.2564326627692908,In Control,0.0004538620178026753,0.05899695624052215,0.012961239280310566,0.044698995481917025,Tekanan
167,GAD01,GITAR_AKUSTIK_000-12_FRET,0.062,25.82,21.03,151.23,1.9979825478459428,In Control,4.808507523312855e-05,0.37475969741846304,0.2361158902754259,0.2138511626202868,Tekanan
168,GAD02,GITAR_AKUSTIK_000-12_FRET,0.069,24.54,19.74,149.32,4.422745256611734,In Control,0.09300163462213806,0.9179360078262961,0.7187350061403484,0.7756868245616868,Tekanan
169,GAD03,GITAR_AKUSTIK_000-12_FRET,0.068,24.8,20.02,149.74,1.785611986425693,In Control,0.0016474580256413685,0.32129773695721675,0.22103576642283818,0.16085897254524362,Tekanan
170,GAD04,GITAR_AKUSTIK_000-12_FRET,0.069,24.64,19.88,149.5,3.0942282190287247,In Control,0.00720907301894913,0.5515547204180535,0.3240777364179932,0.28248717089518216,Tekanan
171,GAD05,GITAR_AKUSTIK_000-12_FRET,0.067,25.04,20.24,150.09,0.5555253335134114,In Control,0.05956560390012289,0.04705617768317172,0.04581892983317171,0.00318753902780744,Kelembaban
172,GAD06,GITAR_AKUSTIK_000-12_FRET,0.063,25.63,20.81,150.93,0.7592466902089148,In Control,0.012651647853817116,0.1398090642789246,0.04887773771462767,0.048282763637156556,Tekanan
173,GAD07,GITAR_AKUSTIK_000-12_FRET,0.065,25.29,20.5,150.45,0.004189584517930711,In Control,0.0033509036751165604,0.0004236751725066592,0.001713078512824328,0.0014062131052628981,Kelembaban
174,GAD08,GITAR_AKUSTIK_000-12_FRET,0.066,25.12,20.33,150.22,0.22349918954033157,In Control,0.0007854843845146453,0.04705125183223052,0.04263262102846435,0.020715291668898655,Tekanan
175,GAD09,GITAR_AKUSTIK_000-12_FRET,0.066,25.19,20.4,150.29,0.11606621628071571,In Control,0.024268193582605374,0.004187014000072625,0.004371550619489711,9.792367842538507e-05,Kelembaban
176,GAD10,GITAR_AKUSTIK_000-12_FRET,0.065,25.38,20.55,150.54,0.05551543495569529,In Control,0.0230269736051431,0.03148783185833498,0.0026907206853974824,0.019533834596813696,Tekanan
177,GAD11,GITAR_AKUSTIK_000-12_FRET,0.066,25.16,20.37,150.27,0.14404991690820773,In Control,0.008024777962118756,0.016873427282858233,0.016236529724612786,0.0022091011735808352,Tekanan
178,GAD12,GITAR_AKUSTIK_000-12_FRET,0.063,25.72,20.91,151.05,1.2520391313054713,In Control,0.02830508128150777,0.32392102932405,0.1763087770865277,0.2041576038578008,Tekanan
179,GAD13,GITAR_AKUSTIK_000-12_FRET,0.069,24.65,19.89,149.51,3.015995924653947,In Control,0.012357588486545001,0.5197308461264969,0.30165027137181655,0.2625001970955245,Tekanan
180,GAD14,GITAR_AKUSTIK_000-12_FRET,0.061,26.06,21.41,151.53,4.717507152676286,In Control,0.05781035182647276,0.9073094073264185,1.2024526485754952,0.4700842650412964,Waktu
181,GAD15,GITAR_AKUSTIK_000-12_FRET,0.063,25.71,20.91,151.04,1.2092034171703077,In Control,0.022098555167564538,0.2990037507943516,0.17778038539033192,0.1861548335666301,Tekanan
182,GAD16,GITAR_AKUSTIK_000-12_FRET,0.068,24.72,19.95,149.64,2.3859771515561943,In Control,0.03532641668529468,0.5497427131120147,0.3677846159963516,0.355406957337419,Tekanan
183,GAD17,GITAR_AKUSTIK_000-12_FRET,0.061,25.97,21.36,151.45,3.948760213993821,In Control,0.0018816793131497533,0.5693259188463342,1.0043074672646641,0.27952469178656036,Waktu
184,GAD18,GITAR_AKUSTIK_000-12_FRET,0.061,25.93,21.32,151.39,3.539285839771645,In Control,0.007534793530461048,0.44553111755110075,0.8542352300912941,0.1692803299103276,Waktu
185,GAD19,GITAR_AKUSTIK_000-12_FRET,0.068,24.74,19.97,149.67,2.201464667793284,In Control,0.015095187016673783,0.48709024302953563,0.32205739491014507,0.28893652093787536,Tekanan
186,GAD20,GITAR_AKUSTIK_000-12_FRET,0.061,26.02,21.39,151.5,4.381470432881989,In Control,0.026025511820889413,0.7472296792138984,1.1210739906628335,0.39301137692088783,Waktu
187,GAD21,GITAR_AKUSTIK_000-12_FRET,0.065,25.25,20.45,150.41,0.04793398825179936,In Control,0.02876206763834906,0.011443349937407088,0.020561980951270056,0.012736381385208842,Kelembaban
188,GAD22,GITAR_AKUSTIK_000-12_FRET,0.066,25.09,20.3,150.17,0.32691159866897757,In Control,0.017410691625925234,0.07965096564356308,0.06986947796566056,0.05858560072467611,Tekanan
189,GAD23,GITAR_AKUSTIK_000-12_FRET,0.067,24.92,20.12,149.94,1.0385619274472397,In Control,0.011829216562581513,0.2284554202249084,0.20359560184655812,0.12057513147549825,Tekanan
190,GAD24,GITAR_AKUSTIK_000-12_FRET,0.067,24.98,20.18,150.01,0.7461111428679927,In Control,0.003765329252290117,0.12073363974261953,0.11026323615568134,0.04495134215977503,Tekanan
191,GAD25,GITAR_AKUSTIK_000-12_FRET,0.065,25.26,20.47,150.41,0.03300716740104416,In Control,0.02227143720497978,0.007371068052118478,0.010078576048116385,0.013289252135490464,Kelembaban
192,GAD26,GITAR_AKUSTIK_000-12_FRET,0.067,24.88,20.09,149.91,1.2403797487381358,In Control,0.03784927814639594,0.31977777783430206,0.2608879402344033,0.16380323521684903,Tekanan
193,GAD27,GITAR_AKUSTIK_000-12_FRET,0.061,25.93,21.31,151.38,3.48309242205203,In Control,0.01124664567231548,0.4462577511859349,0.8164921442476909,0.15392578510877275,Waktu
194,GAD28,GITAR_AKUSTIK_000-12_FRET,0.062,25.84,21.1,151.24,2.2446450483375044,In Control,0.004405536480816874,0.42601772927321857,0.4047138959496188,0.2248930594366927,Tekanan
195,GAD29,GITAR_AKUSTIK_000-12_FRET,0.069,24.63,19.86,149.45,3.2972571130640884,In Control,2.8194576198181664e-06,0.5836781415568568,0.36787280681782963,0.39785434873812653,Tekanan
196,GAD30,GITAR_AKUSTIK_000-12_FRET,0.067,24.93,20.13,149.95,0.9847706297239374,In Control,0.006806872272553832,0.20814253618546696,0.18590274865092704,0.10764423497950593,Tekanan
197,GAD31,GITAR_AKUSTIK_000-12_FRET,0.067,24.99,20.18,150.04,0.7089762724457375,In Control,0.011256230661804811,0.1056628838827145,0.11296992685518226,0.022789481763366592,Waktu
198,GAD32,GITAR_AKUSTIK_000-12_FRET,0.061,25.96,21.34,151.44,3.808894858645362,In Control,0.00010913518710475856,0.537842927099462,0.9221763337741753,0.2609037186216976,Waktu
199,GAD33,GITAR_AKUSTIK_000-12_FRET,0.066,25.06,20.26,150.12,0.48110126416332916,In Control,0.058828457167931,0.12037603124593083,0.1183222613863828,0.11487169932608515,Tekanan
200,GAD34,GITAR_AKUSTIK_000-12_FRET,0.066,25.17,20.38,150.27,0.13364994991940798,In Control,0.010663796300974804,0.011706056374859664,0.01128274551037435,0.0023223360355852374,Tekanan
201,GAD35,GITAR_AKUSTIK_000-12_FRET,0.063,25.68,20.88,150.99,1.0113114390351974,In Control,0.0020010182395224785,0.23184257057366087,0.1323420327285083,0.11111561841018969,Tekanan
202,GAD36,GITAR_AKUSTIK_000-12_FRET,0.061,26.06,21.41,151.52,4.690033508170439,In Control,0.05192197369129303,0.9072323147778389,1.2049784619050157,0.442610620535449,Waktu
